1	20.930954
2	20.926689
3	20.924932
4	20.921741
5	20.921488
6	20.918138
7	20.913254
8	20.907256
9	20.915119
10	20.907109
11	20.902911
12	20.902162
13	20.901897
14	20.897375
15	20.901181
16	20.894429
17	20.892472
18	20.888047
19	20.883756
20	20.883845
21	20.885391
22	20.879417
23	20.875805
24	20.877715
25	20.874493
26	20.874269
27	20.871496
28	20.864233
29	20.869350
30	20.861138
31	20.862150
32	20.859302
33	20.856623
34	20.853924
35	20.853474
36	20.848939
37	20.848407
38	20.844046
39	20.840397
40	20.843971
41	20.841968
42	20.839626
43	20.836052
44	20.831526
45	20.833649
46	20.830585
47	20.830240
48	20.824206
49	20.822758
50	20.823450
51	20.818646
52	20.817172
53	20.814334
54	20.809704
55	20.808118
56	20.801950
57	20.802330
58	20.796781
59	20.792849
60	20.795652
61	20.791200
62	20.787642
63	20.783717
64	20.777186
65	20.778009
66	20.771325
67	20.772149
68	20.770358
69	20.765226
70	20.765232
71	20.758167
72	20.757435
73	20.756547
74	20.753750
75	20.750707
76	20.748944
77	20.749922
78	20.747183
79	20.740770
80	20.745172
81	20.742826
82	20.738653
83	20.740980
84	20.737964
85	20.736655
86	20.736674
87	20.733998
88	20.733241
89	20.735061
90	20.734125
91	20.736049
92	20.726317
93	20.732948
94	20.735348
95	20.732307
96	20.731970
97	20.732873
98	20.728651
99	20.726398
100	20.728683
101	20.728090
102	20.726927
103	20.724280
104	20.724419
105	20.723670
106	20.721198
107	20.719390
108	20.722386
109	20.719849
110	20.718912
111	20.713705
112	20.713111
113	20.705702
114	20.710868
115	20.708157
116	20.700048
117	20.698785
118	20.699902
119	20.699367
120	20.689278
121	20.691228
122	20.686703
123	20.688123
124	20.684077
125	20.682395
126	20.678283
127	20.678035
128	20.676912
129	20.679025
130	20.677111
131	20.675486
132	20.678415
133	20.677366
134	20.675272
135	20.672900
136	20.672916
137	20.675009
138	20.677198
139	20.671579
140	20.671528
141	20.672567
142	20.668512
143	20.664842
144	20.667689
145	20.661958
146	20.662081
147	20.657681
148	20.658133
149	20.654099
150	20.651847
151	20.645110
152	20.646794
153	20.643448
154	20.637900
155	20.640410
156	20.638860
157	20.636025
158	20.638189
159	20.631990
160	20.631729
161	20.629815
162	20.631063
163	20.627879
164	20.632068
165	20.632188
166	20.630978
167	20.629597
168	20.631279
169	20.626796
170	20.635527
171	20.627703
172	20.633114
173	20.624946
174	20.626425
175	20.626943
176	20.620434
177	20.617975
178	20.619829
179	20.619271
180	20.616416
181	20.613453
182	20.605906
183	20.607920
184	20.607430
185	20.603887
186	20.611116
187	20.608637
188	20.609100
189	20.609806
190	20.606165
191	20.602896
192	20.604264
193	20.601663
194	20.597108
195	20.593473
196	20.593662
197	20.593695
198	20.593206
199	20.588820
200	20.590946
201	20.590681
202	20.590294
203	20.592520
204	20.587558
205	20.587711
206	20.587286
207	20.585124
208	20.584504
209	20.585355
210	20.578696
211	20.577227
212	20.576127
213	20.576311
214	20.575662
215	20.574292
216	20.570378
217	20.575706
218	20.572470
219	20.568588
220	20.574434
221	20.569581
222	20.570109
223	20.569950
224	20.569166
225	20.566082
226	20.564557
227	20.562062
228	20.559384
229	20.556219
230	20.560898
231	20.550898
232	20.555850
233	20.556139
234	20.554843
235	20.553231
236	20.556353
237	20.549789
238	20.557178
239	20.553875
240	20.555129
241	20.546420
242	20.546297
243	20.546007
244	20.548547
245	20.548659
246	20.544688
247	20.541678
248	20.543894
249	20.541606
250	20.539115
251	20.537698
252	20.539578
253	20.538671
254	20.538373
255	20.539807
256	20.534733
257	20.533770
258	20.536048
259	20.531518
260	20.528859
261	20.532584
262	20.533251
263	20.526294
264	20.529365
265	20.528757
266	20.523898
267	20.525643
268	20.527317
269	20.525249
270	20.521789
271	20.522162
272	20.520715
273	20.518515
274	20.520627
275	20.515534
276	20.514029
277	20.519176
278	20.514150
279	20.516657
280	20.515837
281	20.512084
282	20.512987
283	20.510343
284	20.511183
285	20.509645
286	20.508925
287	20.510270
288	20.506394
289	20.505319
290	20.505298
291	20.505524
292	20.501592
293	20.503575
294	20.506270
295	20.503617
296	20.498903
297	20.498274
298	20.498028
299	20.497835
300	20.497110
301	20.502483
302	20.501583
303	20.501816
304	20.504959
305	20.506856
306	20.506548
307	20.508921
308	20.511864
309	20.511775
310	20.515767
311	20.519939
312	20.518522
313	20.520622
314	20.520020
315	20.524904
316	20.524691
317	20.525756
318	20.522775
319	20.527959
320	20.526355
321	20.528743
322	20.535129
323	20.535087
324	20.534700
325	20.535753
326	20.539796
327	20.540611
328	20.538909
329	20.544377
330	20.545629
331	20.544091
332	20.547805
333	20.548395
334	20.551009
335	20.550942
